song_name,artist_names,genres,parent_genres,album,release_date,spotify_track_id,yearly_streams,artist_ids
In Da Club,50 Cent,east coast hip hop,Hip Hop,Get Rich Or Die Tryin',2003-02-06,7iL6o9tox1zgHpKUfh9vuC,2544301,3q7HBObVc0L8jNeTe5Gofh
Midnight Rain,Taylor Swift,,,Midnights,2022-10-21,3rWDp9tBPQR9z6U5YyRSK4,100452642,06HL4z0CvFAxyc27GXpf02
Party,"Bad Bunny, Rauw Alejandro","reggaeton, trap latino, latin, urbano latino",Latin,Un Verano Sin Ti,2022-05-06,4tYFy8ALRjIZvnvSLw5lxN,1063380,"4q3ewBCX7sLwd24euuV69X, 1mcTU81TzQhprhouKaTkpq"
lovely (with Khalid),"Billie Eilish, Khalid",,,lovely (with Khalid),2018-04-19,0u2P5u6lvoDfwTYjAADbn4,503862704,"6qqNVTkY8uBg9cP3Jd7DAH, 6LuN9FCkKOj5PcnpouEgny"
10:35,"Tiësto, Tate McRae","edm, trance, big room, house, dance, ",Electronic,DRIVE,2023-04-21,36gcliMRX1vCpgnrZE3dFZ,198254581,"2o5jDhtHVPhrJdv3cEQ99Z, 45dkTj5sMRSjrmBSBeiHym"
Perfect,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,0tgVpDi06FyKpA1z0VMD4v,472491869,6eUKZXaKkcviH0Ku9w2n3V
Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons, JID, Arcane, League of Legends",,,Mercury - Acts 1 & 2,2022-07-01,3CIyK1V4JEJkg02E4EJnDl,109960573,"53XhwfbYqKCa1cC15pYq2q, 6U3ybJ9UHNKEdsH7ktGBZ7, 57nPqD7z62gDdq37US9XJR, 47mIJdHORyRerp4os813jD"
METAMORPHOSIS,INTERWORLD,"phonk, drift phonk","Electronic, Hip Hop",METAMORPHOSIS,2021-11-25,2ksyzVfU0WJoBpu8otr4pz,178721884,5hKGLu4Ik88FzWcTPhWNTN
Te Felicito,"Shakira, Rauw Alejandro","latin pop, latin, reggaeton, urbano latino, trap latino","Latin, Pop",Te Felicito,2022-04-21,2rurDawMfoKP4uHyb2kJBt,45638271,"0EmeFodog0BfCgMzAIvKQp, 1mcTU81TzQhprhouKaTkpq"
Bad Habits,Ed Sheeran,soft pop,Pop,= (Tour Edition),2020-00-00,6ex1Pz3pntgy4NPtxHXN2V,19479241,6eUKZXaKkcviH0Ku9w2n3V
Party In The U.S.A.,Miley Cyrus,,,The Time Of Our Lives (International Version),2009-01-01,3E7dfMvvCLUddWissuqMwr,25008393,5YGY8feqx7naU7z4HrwZM6
Doja,Central Cee,"uk drill, drill, grime","Hip Hop, Electronic, Pop",Doja,2022-07-21,3LtpKP5abr2qqjunvjlX5i,27865264,5H4yInM5zmHqpKIoMNAx4r
Kesariya,"Pritam, Arijit Singh, Amitabh Bhattacharya","bollywood, hindi pop, desi, sufi, bangla pop","Pop, Hip Hop, Traditional music",Brahmastra (Original Motion Picture Soundtrack),2022-10-06,4UMIv5jd9gK98a39BQRD9X,7056760,"1wRPtKGflJrBx9BmLsSwlU, 4YRxDV8wJFPHPTeXepOstw, 2fMqTqiTxUDlmcOEPaQSsx"
No Role Modelz,J. Cole,rap,Hip Hop,2014 Forest Hills Drive,2014-12-09,68Dni7IE4VyPkTOH9mRWHr,503654465,6l3HvQ5sa6mXTsMTB19rO5
STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,,,STAR WALKIN' (League of Legends Worlds Anthem),2022-09-22,38T0tPVZHcPZyhtOcCP7pF,74664992,7jVv8c5Fj3E9VhNjxT4snq
Believer,Imagine Dragons,,,Evolve,2017-06-23,0pqnGHJpmpxLKifKRmU6WP,425961141,53XhwfbYqKCa1cC15pYq2q
DÁKITI,"Bad Bunny, JHAYCO","reggaeton, trap latino, latin, urbano latino",Latin,EL ÚLTIMO TOUR DEL MUNDO,2020-11-27,4MzXwWMhyBbmu6hOcLVD49,1015347,"4q3ewBCX7sLwd24euuV69X, 6nVcHLIgY5pE2YCl8ubca1"
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,,,Vegas (From the Original Motion Picture Soundtrack ELVIS),2022-05-06,0hquQWY3xvYqN4qtiquniF,3811218,5cj0lLjcoR7YOSnhnX0Po5
Chale,Eden Muñoz,"banda, corrido, norteño, corridos bélicos, corridos tumbados, música mexicana",Latin,Chale,2022-02-18,74WROFXsox6wkeUrEK2DS6,1006775,1gJdf4Yybu4X5A2xYV3NMV
Something in the Orange,Zach Bryan,"country, red dirt",Country,Something in the Orange,2022-04-22,3WMj8moIAXJhHsyLaqIIHI,316073907,40ZNYROS4zLfyyBSs2PGe2
INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",,,MONTERO,2021-09-17,5Z9KJZvQzH6PFmb8SNkxuk,41873052,"7jVv8c5Fj3E9VhNjxT4snq, 2LIk90788K0zvyj2JJVwkJ"
Pactos - Ao Vivo,"Matheus & Kauan, Jorge & Mateus","sertanejo, sertanejo universitário, arrocha, agronejo","Country, Latin",Pactos (Ao Vivo),2022-10-12,2M4kQD87lKnAS9vFlb4Bez,1000390,"2Z0lRIqr997lIUiPtrpKCr, 1elUiq4X7pxej6FRlrEzjM"
JGL,"La Adictiva, Luis R Conriquez","banda, norteño, corrido, grupera, corridos bélicos, corridos tumbados, electro corridos, sad sierreño, sierreño, música mexicana",Latin,JGL,2022-02-18,5kpxVMDvYGRmNqawPqDTYR,1000367,"49EE6lVLgU8sp7dFgPshgM, 0pePYDrJGk8gqMRbXrLJC8"
Space Song,Beach House,dream pop,Pop,Depression Cherry,2015-08-28,7H0ya83CMmgFcOhw0UB6ow,68322599,56ZTgzPBDge0OvCGgMO3OY
Agudo Mágico 3,"MC K.K, Dj TG Beats, Dj Aurélio, MC Lipivox","funk, brazilian funk","Hip Hop, R&B",Agudo Mágico 3,2022-10-10,6Hio4nlyWL2WBL8nYlbuGt,9027050,"6TtI28JVtV3RufOCwLvHod, 6Eni0bpQP6Z3G2CIN7VJRh, 2aBp5B1hhPlvVWbocbfA6x, 03R5vvmqjPsxS7Y5be6IAY"
Superman,"Eminem, Dina Rae","rap, hip hop, ",Hip Hop,The Eminem Show,2002-05-26,4woTEX1wYOTGDqNXuavlRC,160637903,"7dGJo4pcD2V6oG8kP0tJRR, 5jNmxPYz8QE5rYp4GDil8t"
Shivers,Ed Sheeran,soft pop,Pop,= (Tour Edition),2020-00-00,3xWGA8pa0IKFI7IMPri4P0,178675471,6eUKZXaKkcviH0Ku9w2n3V
Dark Red,Steve Lacy,,,Dark Red,2017-02-20,3EaJDYHA0KnX88JvDhL9oa,263660168,57vWImR43h4CaDao012Ofp
Apocalypse,Cigarettes After Sex,dream pop,Pop,Cigarettes After Sex,2017-06-09,0yc6Gst2xkRu0eMLeRMGCX,423865047,1QAJqy2dA3ihHBFIHRphZj
The Color Violet,Tory Lanez,,,Alone At Prom,2021-12-10,3azJifCSqg9fRij2yKIbWz,363988274,2jku7tDXc6XoB6MO2hFuqg
First Class,Jack Harlow,,,Come Home The Kids Miss You,2022-05-06,0wHFktze2PHC5jDt3B17DC,984344,2LIk90788K0zvyj2JJVwkJ
The Real Slim Shady,Eminem,"rap, hip hop",Hip Hop,The Marshall Mathers LP,2000-05-23,3yfqSUWxFvZELEM4PmlwIR,241761749,7dGJo4pcD2V6oG8kP0tJRR
Everybody Wants To Rule The World,Tears For Fears,"new wave, synthpop","Rock, Pop",Songs From The Big Chair (Super Deluxe Edition),1985-02-25,4RvWPyQ5RL0ao9LPZeSouE,390577455,4bthk9UfsYUYdcFyqxmSUU
Don't Stop Me Now - Remastered 2011,Queen,"classic rock, rock, glam rock",Rock,Jazz (2011 Remaster),1978-11-10,5T8EDUDqKcs6OSOwEsfqG7,2394683,1dfeR4HaWDbWqFHLkxsg1d
Média Boa - Ao Vivo,Felipe e Rodrigo,"sertanejo, sertanejo universitário, agronejo","Country, Latin",Média Boa (Ao Vivo),2022-09-09,1dMyIigB6MDsfD3xuG6TbO,980133,7gZu6kPnY9enEi5FvgTO4F
Tarot,"Bad Bunny, JHAYCO","reggaeton, trap latino, latin, urbano latino",Latin,Un Verano Sin Ti,2022-05-06,41oY4WCTj5kccfesTVFnvN,4852726,"4q3ewBCX7sLwd24euuV69X, 6nVcHLIgY5pE2YCl8ubca1"
Antidepresan,"Mert Demir, Mabel Matiz","turkish pop, arabesk, t-pop",Pop,Antidepresan,2022-11-04,4OH5Cd8ZOI1eSgJSC9PYmU,10164940,"1Zj4GtouAnxHq4qw7ooLfm, 1dpqJqIuNqideTvmxBsSku"
good 4 u,Olivia Rodrigo,,,SOUR,2021-05-21,4ZtFanR9U6ndgddUvNcjcG,5216981,1McMsnEElThX1knmY4oliG
Die For You,Joji,,,SMITHEREENS,2022-11-04,26hOm7dTtBi0TdpDGl141t,35750627,3MZsBdqDrRTJihTHQrO6Dq
Ghost,Justin Bieber,,,Justice,2021-03-19,6I3mqTwhRpn34SLVafSH7G,431299438,1uNFoZAHBGtllmzznpCI3s
I Love You So,The Walters,,,I Love You So,2014-11-28,4SqWKzw0CbA05TGszDgMlc,176678053,027TpXKGwdXP7iwbjUSpV8
Unstoppable,Sia,,,This Is Acting,2016-01-29,2J2Z1SkXYghSajLibnQHOa,226922581,5WUlDfRSoLAfcVSX1WnrxN
Take on Me,a-ha,"new wave, synthpop","Rock, Pop",Hunting High and Low,1985-06-01,2WfaOiMkCvy7F5fcp2zZ8L,182643697,2jzc5TC5TVFLXQlBNiIUzE
Pink Venom,BLACKPINK,k-pop,Pop,BORN PINK,2022-09-15,5zwwW9Oq7ubSxoCGyW1nbY,57460055,41MozSoPIsD1dJM0CLPjZF
Desesperados,"Rauw Alejandro, Chencho Corleone","reggaeton, urbano latino, trap latino, latin",Latin,VICE VERSA,2021-12-10,6mmPpaltUZK7xjNlBPQQ0p,6756213,"1mcTU81TzQhprhouKaTkpq, 37230BxxYs9ksS7OkZw3IU"
Ferrari,"James Hype, Miggy Dela Rosa","house, tech house, ",Electronic,Ferrari,2022-04-01,4zN21mbAuaD0WqtmaTZZeP,12084580,"43BxCL6t4c73BQnIJtry5v, 45ruzGUmIr8WLjLOPJ9mGU"
Heather,Conan Gray,,,Kid Krow,2020-03-20,4xqrdfXkTW4T0RauPLv3WA,128548225,4Uc8Dsxct0oMqx0P6i60ea
El Rescate,"Grupo Marca Registrada, Junior H","corrido, corridos bélicos, corridos tumbados, electro corridos, banda, norteño, música mexicana, sad sierreño, sierreño",Latin,El Rescate,2022-07-22,4w273WCBXwM4P3jTX5HkB2,3827616,"1gW6pz5n1aK249L0GvfQCC, 7Gi6gjaWy3DxyilpF1a8Is"
"Sex, Drugs, Etc.",Beach Weather,,,Pineapple Sunrise,2023-03-03,7MlDNspYwfqnHxORufupwq,81224772,7I3bkknknQkIiatWiupQgD
Blind,SZA,r&b,R&B,SOS,2022-12-09,2CSRrnOEELmhpq8iaAi9cd,29226767,7tYKF4w9nC0nq9CsPZTHyP
Danza Kuduro,"Don Omar, Lucenzo","reggaeton, urbano latino",Latin,Meet The Orphans,2010-01-01,2a1o6ZejUi8U3wzzOtCOYw,145667512,"33ScadVnbm2X8kkUqOkC6Z, 5bv5RplEOwdCvhq0EILh9E"
Wake Me Up,Avicii,edm,Electronic,True,2013-01-01,0nrRP2bk19rLc0orkWPQk2,38344137,1vCWHaC5f2uS3yhpwWbIA6
Night Changes,One Direction,,,FOUR (Deluxe),2014-11-17,5O2P9iiztwhomNh8xkR9lJ,333193182,4AK6F7OLvEQ5QYCBNiQWHq
Shape of You,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,7qiZfU4dY1lWllzX7mPBI3,281120197,6eUKZXaKkcviH0Ku9w2n3V
Revenge,XXXTENTACION,emo rap,Hip Hop,17,2017-08-25,5TXDeTFVRVY7Cvt0Dw4vWW,84700718,15UsOTVnJzReFVN1VCnxy4
Easy On Me,Adele,soft pop,Pop,30,2021-11-19,46IZ0fSY2mpAiktS3KOqds,215323594,4dpARuHxo51G3z768sgnrY
GATÚBELA,"KAROL G, Maldy","reggaeton, latin, urbano latino",Latin,MAÑANA SERÁ BONITO,2023-02-24,6Vn1vje8yMw2OY6IOk9dkH,14881764,"790FomKkXshlbRYZFtlgla, 4IndUOBCZYZg61557iq2A9"
Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,,,Black Panther: Wakanda Forever - Music From and Inspired By,2022-11-11,6sCvvleqKbeyOkQDieBYgp,71564168,5pKCCKE2ajJHZ9KAiaK11H
Hype Boy,NewJeans,k-pop,Pop,NewJeans 1st EP 'New Jeans',2022-08-01,0a4MMyCrzT0En247IhqZbD,108040961,6HvZYsbFfjnjFrWF950C9d
Don't Start Now,Dua Lipa,pop,Pop,Future Nostalgia,2020-03-27,3PfIrDoz19wz7qK7tYeu62,29647138,6M2wZ9GZgrQXHCFfjv46we
Riptide,Vance Joy,folk pop,Pop,Dream Your Life Away (Deluxe Edition),2014-08-05,2uXlHCUbq9OMUwx3hrk06o,484813827,10exVja0key0uqUkk6LJRT
MIDDLE OF THE NIGHT,Elley Duhé,,,MIDDLE OF THE NIGHT,2020-01-10,58HvfVOeJY7lUuCqF0m3ly,37665908,67MNhiAICFY6Pwc2YxCO0K
The Hills,The Weeknd,,,Beauty Behind The Madness,2015-08-28,7fBv7CLKzipRk6EC6TWHOB,159310068,1Xyo4u8uXC1ZmMpatF05PJ
Después de la Playa,Bad Bunny,"reggaeton, trap latino, latin, urbano latino",Latin,Un Verano Sin Ti,2022-05-06,1dm6z1fWB0cErMszU25dy2,922994,4q3ewBCX7sLwd24euuV69X
Billie Jean,Michael Jackson,,,Thriller,1982-11-30,7J1uxwnxfQLu4APicE5Rnj,3542627,3fMbdgg4jU18AjLCKBhRSm
Levitating (feat. DaBaby),"Dua Lipa, DaBaby","pop, ",Pop,Future Nostalgia,2020-03-27,5nujrmhLynf4yMoMtj8AQF,17099474,"6M2wZ9GZgrQXHCFfjv46we, 4r63FhuTkUYltbVAg5TQnk"
Siempre Pendientes,"Peso Pluma, Luis R Conriquez","corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda, sierreño",Latin,Siempre Pendientes,2022-08-15,3gfSH9aYZbyGjdmbeoWliw,9719503,"12GqGscKJx3aE4t07u7eVZ, 0pePYDrJGk8gqMRbXrLJC8"
Dream On,Aerosmith,"classic rock, rock",Rock,AEROSMITH,1973-00-00,3tAQNhm1o0kzldsI5QkrB1,21275588,7Ey4PD4MYsKc5I2dolUwbH
Bohemian Rhapsody - Remastered 2011,Queen,"classic rock, rock, glam rock",Rock,A Night At The Opera (2011 Remaster),1975-11-21,4u7EnebtmKWzUH433cf5Qv,913995,1dfeR4HaWDbWqFHLkxsg1d
La Boda Del Huitlacoche - Live,Carin Leon,"banda, norteño, sierreño, corrido, grupera, ranchera, sad sierreño, música mexicana",Latin,Borrachera Con Los Honorables (Live),2020-03-19,1Tcm4Qi0lbzXofH11MIzJs,910022,66ihevNkSYNzRAl44dx6jJ
Woman,Doja Cat,,,Planet Her,2021-06-25,6Uj1ctrBOjOas8xZXGqKk4,16155636,5cj0lLjcoR7YOSnhnX0Po5
La Corriente,"Bad Bunny, Tony Dize","reggaeton, trap latino, latin, urbano latino",Latin,Un Verano Sin Ti,2022-05-06,1797zYiX4cKosMH836X9Gt,908143,"4q3ewBCX7sLwd24euuV69X, 3LKXWvXFWrkwUzJWxzwVpW"
Beijo de Glicose - Ao Vivo,"Diego & Victor Hugo, Jorge & Mateus","sertanejo, sertanejo universitário, arrocha, piseiro, agronejo","Country, Latin",Beijo de Glicose (Ao Vivo),2022-09-01,6gyhp7IcNhTYzwlk8utsgP,907030,"3k68C6mNMJL6OaAdWeW2ZF, 1elUiq4X7pxej6FRlrEzjM"
Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver","rap, ",Hip Hop,HEROES & VILLAINS,2022-12-02,2Hh3ETdQKrmSI3QS0hme7g,330173618,"0iEtIxbK0KxaSlF7G42ZOp, 1RyvyyTE3xzB2ZywiAwp0i, 4Gso3d4CscCijv0lmajZWs"
Those Eyes,New West,,,Based On A True Story...,2023-10-20,2psRActEWsTlYYd7EDoyVR,377183289,69bG9tC62d8oTFC9aTTosn
Every Breath You Take,The Police,,,Synchronicity (Remastered 2003),1983-06-17,1JSTJqkT5qHq8MDJnJbRE1,295701550,5NGO30tJxFlKixkPSgXcFE
Someone You Loved,Lewis Capaldi,soft pop,Pop,Divinely Uninspired To A Hellish Extent,2019-05-17,7qEHsqek33rTcFNT9PFqLf,533304558,4GNC7GD6oZMSxPGyXy4MNB
Besharam Rang (From  Pathaan ),"Vishal-Shekhar, Shilpa Rao, Caralisa Monteiro, Vishal Dadlani, Shekhar Ravjiani, Kumaar","bollywood, desi, hindi pop, desi pop","Hip Hop, Pop",Besharam Rang (From  Pathaan ),2022-12-12,0CtZpaOhtzvLV3FfcsVpQo,17141167,"6Mv8GjQa7LKUGCAqa9qqdb, 19LIHDDSHBD5NyYHI3gpzB, 2Yf4MRVpt0rcAd5y5h5ph1, 6CXEwIaXYfVJ84biCxqc9k, 4xd7mLI7urqrxELaXhAvzw, 0m3D4grap8VFSzbJMqgNVk"
When I Was Your Man,Bruno Mars,,,Unorthodox Jukebox,2012-12-05,0B7wvvmu9EISAwZnOpjhNI,450903150,0du5cEVh5yTK9QJze8zA0C
Where Are You Now,"Lost Frequencies, Calum Scott","tropical house, soft pop","Pop, Electronic",All Stand Together,2023-11-10,3mfER4ORePHvN35cbZ3dkV,25781150,"7f5Zgnp2spUuuzKplmRkt7, 6ydoSd3N2mwgwBHtF6K7eX"
Una Noche en Medellín,Cris Mj,"reggaeton chileno, chilean trap, chilean mambo, reggaeton","Latin, Hip Hop",Una Noche en Medellín,2022-01-21,1O2pcBJGej0pmH2Y9XZMs6,6364991,1Yj5Xey7kTwvZla8sqdsdE
Don't Stop Believin' (2022 Remaster),Journey,"album rock, classic rock",Rock,Escape (2022 Remaster),1981-07-17,5RKQ5NdjSh2QzD4MaunT91,2339669,0rvjqX7ttXeg3mTy8Xscbt
OMG,NewJeans,k-pop,Pop,NewJeans 'OMG',2023-01-02,65FftemJ1DbbZ45DUfHJXE,451165651,6HvZYsbFfjnjFrWF950C9d
Shut up My Moms Calling,Hotel Ugly,,,Shut up My Moms Calling,2020-02-10,3hxIUxnT27p5WcmjGUXNwx,373008452,35WVTyRnKAoaGExqgktVyb
How Do I Say Goodbye,Dean Lewis,,,The Hardest Love,2022-11-04,1aOl53hkZGHkl2Snhr7opL,39774519,3QSQFmccmX81fWCUSPTS7y
Summertime Sadness,Lana Del Rey,,,Born To Die (Deluxe Version),2011-01-01,1FEiijYPJtyswChfcpv3p0,482010156,00FQb4jTyendYWaN8pK0wa
Do I Wanna Know?,Arctic Monkeys,"indie, garage rock",Rock,AM,2013-09-09,5FVd6KXrgO9B3JPmC8OPst,396623221,7Ln80lUS6He07XvHI8qqHH
Blank Space,Taylor Swift,,,1989 (Deluxe),2014-01-01,1u8c2t2Cy7UBoG4ArRcF5g,614199989,06HL4z0CvFAxyc27GXpf02
After Dark,Mr.Kitty,"witch house, darkwave","Metal, Electronic",Time,2014-08-08,5FkJHVudUByVjanCqFXRql,40490518,0pWwt5vGNzezEhfAcc420Y
Why'd You Only Call Me When You're High?,Arctic Monkeys,"indie, garage rock",Rock,AM,2013-09-09,086myS9r57YsLbJpU0TgK9,384231674,7Ln80lUS6He07XvHI8qqHH
Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],"Metro Boomin, Travis Scott, 21 Savage","rap, ",Hip Hop,HEROES & VILLAINS,2022-12-02,4WuOWVnAqvEQxgSRrspBgt,22749650,"0iEtIxbK0KxaSlF7G42ZOp, 0Y5tJX1MQlPlqiwlOH1tJY, 1URnnhqYAYcrqrcwql10ft"
Stargirl Interlude,"The Weeknd, Lana Del Rey",,,Starboy,2016-11-24,5gDWsRxpJ2lZAffh5p7K0w,429558422,"1Xyo4u8uXC1ZmMpatF05PJ, 00FQb4jTyendYWaN8pK0wa"
TV,Billie Eilish,,,Guitar Songs,2022-07-21,3GYlZ7tbxLOxe6ewMNVTkw,43864208,6qqNVTkY8uBg9cP3Jd7DAH
Counting Stars,OneRepublic,soft pop,Pop,Native,2013-01-01,2tpWsVSb9UEmDRxAl1zhX1,438767452,5Pwc4xIPtQLFEnJriah9YJ
Atlantis,Seafret,,,Tell Me It's Real (Expanded Edition),2016-01-29,1Fid2jjqsHViMX6xNH70hE,34006235,4Ly0KABsxlx4fNj63zJTrF
Escapism. - Sped Up,"RAYE, 070 Shake",,,Escapism. (Sped Up),2022-11-25,4rPJSqrov3zqGwXlemLBMw,59900397,"5KKpBU5eC2tJDzf0wmlRp2, 12Zk1DFhCbHY6v3xep2ZjI"
"You're On Your Own, Kid",Taylor Swift,,,Midnights,2022-10-21,4D7BCuvgdJlYvlX5WlN54t,9265857,06HL4z0CvFAxyc27GXpf02
Lose Yourself,Eminem,"rap, hip hop",Hip Hop,Just Lose It,2004-01-01,1v7L65Lzy0j0vdpRjJewt1,181388029,7dGJo4pcD2V6oG8kP0tJRR
Somewhere Only We Know,Keane,,,Hopes And Fears,2004-01-01,0ll8uFnc0nANY35E0Lfxvg,414044523,53A0W3U0s8diEn9RhXQhVz
WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1,"TWISTED, Oliver Tree","phonk, drift phonk, ","Electronic, Hip Hop",WORTH NOTHING (Fast & Furious: Drift Tape/Phonk Vol 1),2022-09-28,5Zlb01Jcn0Ld49zazzZJSB,34804683,"1rPf3UFQ9PzH7MafzfHTnG, 6TLwD7HPWuiOzvXEa3oCNe"
Limbo,Freddie Dredd,"phonk, dark trap, memphis rap",Hip Hop,Freddie's Inferno,2022-08-11,37F7E7BKEw2E4O2L7u0IEp,25188458,0dlDsD7y6ccmDm8tuWCU6F
KICK BACK,Kenshi Yonezu,"j-pop, anime, j-rock","Pop, Rock",KICK BACK,2022-10-12,3khEEPRyBeOUabbmOPJzAG,18376887,1snhtMLeb2DYoMOcVbb8iB
PLAYA DEL INGLÉS,"Quevedo, Myke Towers","reggaeton, trap latino, urbano latino",Latin,DONDE QUIERO ESTAR,2023-01-20,0Sfn2TYbpQtCGMBf6C0Y6T,122477408,"52iwsT98xCoGgiGntTiR7K, 7iK8PXO48WeuP03g8YR51W"
Don’t Blame Me,Taylor Swift,,,reputation,2017-11-10,1R0a2iXumgCiFb7HEZ7gUE,434568389,06HL4z0CvFAxyc27GXpf02
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",,,Hollywood's Bleeding,2019-09-06,0RiRZpuVRbi7oqRdSMwhQY,543118909,"246dkjvS1zLTtiykXe5h60, 1zNqQNIdeOUZHb8zbZRFMX"
Payphone,"Maroon 5, Wiz Khalifa","pop, rap","Pop, Hip Hop",Overexposed Track By Track,2012-01-01,1XGmzt0PVuFgQYYnV2It7A,20364953,"04gDigrS5kc9YWfZHwBETP, 137W8MRPWKqSmrBGDBFSop"
I'm Not The Only One,Sam Smith,soft pop,Pop,In The Lonely Hour (Deluxe),2014-01-01,5QM0SsyzmBM0pbFY52Xj1X,45944071,2wY79sveU1sp5g7SokKOiI
WAIT FOR U (feat. Drake & Tems),"Future, Drake, Tems","rap, hip hop, afrobeats, alté, afrobeat","Traditional music, R&B, Hip Hop",I NEVER LIKED YOU,2022-04-29,59nOXPmaKlBfGMDeOVGrIK,31070924,"1RyvyyTE3xzB2ZywiAwp0i, 3TVXtAsR1Inumwj472S9r4, 687cZJR45JO7jhk1LHIbgq"
CHORRITO PA LAS ANIMAS,Feid,"reggaeton, urbano latino",Latin,SIXDO,2022-12-02,0CYTGMBYkwUxrj1MWDLrC5,301217923,2LRoIwlKmHjgvigdNGBHNo
My Universe,"Coldplay, BTS",k-pop,Pop,Music Of The Spheres,2021-10-15,46HNZY1i7O6jwTA7Slo2PI,83162720,"4gzpq5DPGxSnKTe4SA8HAU, 3Nrfpe0tUJi4K4DXYWgMUX"
Evergreen (You Didn’t Deserve Me At All),Omar Apollo,bedroom pop,Pop,Ivory,2022-04-08,2TktkzfozZifbQhXjT6I33,14084923,5FxD8fkQZ6KcsSYupDVoSO
Demons,Imagine Dragons,,,Night Visions,2012-09-04,5qaEfEh1AtSdrdrByCP7qR,369352336,53XhwfbYqKCa1cC15pYq2q
Good Days,SZA,r&b,R&B,SOS,2022-12-09,4PMqSO5qyjpvzhlLI5GnID,16024700,7tYKF4w9nC0nq9CsPZTHyP
Bejeweled,Taylor Swift,,,Midnights,2022-10-21,3qoftcUZaUOncvIYjFSPdE,2839761,06HL4z0CvFAxyc27GXpf02
Bam Bam (feat. Ed Sheeran),"Camila Cabello, Ed Sheeran","pop, soft pop",Pop,Familia,2022-04-07,2DB4DdfCFMw1iaR6JaR03a,6827860,"4nDoRrQiYLoBzwC5BhVJzF, 6eUKZXaKkcviH0Ku9w2n3V"
LA INOCENTE,"Mora, Feid","urbano latino, reggaeton, trap latino",Latin,MICRODOSIS,2022-04-01,5jt25aFjW2kNoBqaEVaz5W,134627347,"0Q8NcsJwoCbZOHHW63su5S, 2LRoIwlKmHjgvigdNGBHNo"
Snow On The Beach (feat. Lana Del Rey),"Taylor Swift, Lana Del Rey",,,Midnights,2022-10-21,1wtOxkiel43cVs0Yux5Q4h,5298968,"06HL4z0CvFAxyc27GXpf02, 00FQb4jTyendYWaN8pK0wa"
Locked out of Heaven,Bruno Mars,,,Unorthodox Jukebox,2012-12-05,5g7sDjBhZ4I3gcFIpkrLuI,350943381,0du5cEVh5yTK9QJze8zA0C
Bad Memories (feat. Elley Duhé & FAST BOY),"MEDUZA, James Carter, Elley Duhé, FAST BOY",,,Bad Memories (feat. Elley Duhé & FAST BOY),2022-07-22,3rb0tMq42WfggucPm0HHkA,4750975,"0xRXCcSX89eobfrshSVdyu, 5344K3N7rx7kw1HjO8psuq, 67MNhiAICFY6Pwc2YxCO0K, 56Qz2XwGj7FxnNKrfkWjnb"
Karma,Taylor Swift,,,Midnights,2022-10-21,7KokYm8cMIXCsGVmUvKtqf,332082240,06HL4z0CvFAxyc27GXpf02
Take Me To Church,Hozier,,,Hozier,2014-09-19,3dYD57lRAUcMHufyqn9GcI,220615501,2FXC3k01G6Gw61bmprjgqS
Snooze,SZA,r&b,R&B,SOS,2022-12-09,4iZ4pt7kvcaH6Yo8UoZ4s2,649713162,7tYKF4w9nC0nq9CsPZTHyP
Normal,Feid,"reggaeton, urbano latino",Latin,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,2022-09-14,0T2pB7P1VdXPhLdQZ488uH,238382008,2LRoIwlKmHjgvigdNGBHNo
Yandel 150,"Yandel, Feid","reggaeton, urbano latino, latin",Latin,Resistencia,2023-01-13,4FAKtPVycI4DxoOHC01YqD,630470976,"0eHQ9o50hj6ZDNBt6Ys1sD, 2LRoIwlKmHjgvigdNGBHNo"
Say You Won't Let Go,James Arthur,soft pop,Pop,Back from the Edge,2016-10-28,5uCax9HTNlzGybIStD3vDh,154108858,4IWBUUAFIplrNtaOHcJPRM
Rumble,"Skrillex, Fred again.., Flowdan","dubstep, edm, electro, electronic, stutter house, house, drum and bass, grime","Electronic, Hip Hop",Rumble,2023-01-04,1GfBLbAhZUWdseuDqhocmn,9981167,"5he5w2lnU9x7JFhnwcekXX, 4oLeXFyACqeem2VImYeBFe, 07CimrZi5vs9iEao47TNQ4"
Till I Collapse,"Eminem, Nate Dogg","rap, hip hop, g-funk, west coast hip hop, gangster rap",Hip Hop,The Eminem Show,2002-05-26,4xkOaSrkexMciUUogZKVTS,15040231,"7dGJo4pcD2V6oG8kP0tJRR, 1Oa0bMld0A3u5OTYfMzp5h"
