spotify_track_id,song,artist,genres,parent_genres,album,time,all_streams,years_on_chart,song_type
7EAMXbLcL0qXmciM5SwMh2,Heart To Heart,Mac DeMarco,indie,Rock,Here Comes The Cowboy,03:31,175736542,2023,Solo
7EQpvVujgytLVY8vKiDHAg,bad idea,Ariana Grande,pop,Pop,"thank u, next",04:27,72101431,2019,Solo
7EWXP47VlXKO3r7mNxuWHw,"Ele É Ele, Eu Sou Eu","Wesley Safadão,Os Barões Da Pisadinha","forró, sertanejo, piseiro, arrocha, sertanejo universitário, brega, tecnobrega, agronejo",Country,Safadão Amplificado,02:35,68832161,2021,Collaboration
7EWtB4NKYY3NqBl31PVip9,LA PEOPLE II,"Peso Pluma,Tito Double P,Joel De La P","corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda, dembow",Latin,LA PEOPLE II,02:21,82325088,2024,Collaboration
7Ed6BkggCS2KaKY5YlINaF,MIC Drop (feat. Desiigner) [Steve Aoki Remix],"BTS,Desiigner,Steve Aoki","k-pop, electro house, edm",Electronic,MIC Drop (feat. Desiigner) [Steve Aoki Remix],03:58,48662188,2017,Collaboration
7Ed6BkggCS2KaKY5YlINaF,MIC Drop (feat. Desiigner) [Steve Aoki Remix],"BTS,Desiigner,Steve Aoki","k-pop, electro house, edm",Electronic,MIC Drop (feat. Desiigner) [Steve Aoki Remix],03:58,48662188,2018,Collaboration
7EiUtdeoWcKqLi5ELZCjYf,LOST FOREVER (feat. Westside Gunn),"Travis Scott,Westside Gunn","rap, boom bap, alternative hip hop, jazz rap",Hip Hop,UTOPIA,02:43,30822844,2023,Collaboration
7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),"Future,The Weeknd","rap, ",Hip Hop,EVOL,05:13,34194457,2017,Collaboration
7EkWXAI1wn8Ii883ecd9xr,Freaks,Surf Curse,indie,Rock,Freaks,02:27,468490886,2021,Solo
7EkWXAI1wn8Ii883ecd9xr,Freaks,Surf Curse,indie,Rock,Freaks,02:27,468490886,2022,Solo
7EkWXAI1wn8Ii883ecd9xr,Freaks,Surf Curse,indie,Rock,Freaks,02:27,468490886,2024,Solo
7EmGUiUaOSGDnUUQUDrOXC,Wolves,"Selena Gomez,Marshmello","pop, edm",Electronic,Wolves,03:17,490804329,2017,Collaboration
7EmGUiUaOSGDnUUQUDrOXC,Wolves,"Selena Gomez,Marshmello","pop, edm",Electronic,Wolves,03:17,490804329,2018,Collaboration
7EpOXgSRgnglRWr86pZfGU,S91,KAROL G,"reggaeton, latin, urbano latino",Latin,S91,02:53,84703078,2023,Solo
7EulRO07ZgchxqKUHb8Pvc,1985 - Intro to “The Fall Off”,J. Cole,rap,Hip Hop,KOD,03:10,28189429,2018,Solo
7F4tV8SiUy6itZTdAzdafO,penjaga hati,Nadhif Basalamah,"malay, indonesian pop",Pop,penjaga hati,04:20,179357510,2023,Solo
7F4tV8SiUy6itZTdAzdafO,penjaga hati,Nadhif Basalamah,"malay, indonesian pop",Pop,penjaga hati,04:20,179357510,2024,Solo
7F9cT6hIRhnFCYP6GKS0tf,IMY2 (with Kid Cudi),"Drake,Kid Cudi","rap, hip hop, ",Hip Hop,Certified Lover Boy,04:12,21871299,2021,Collaboration
7FCfMXYTIiQ9b4hDYs4Iol,Be the One,Dua Lipa,pop,Pop,Dua Lipa (Deluxe),03:22,43264931,2017,Solo
7FEwp8BavoEVE3AnxJDchc,No Guidance (feat. Drake),"Chris Brown,Drake","r&b, rap, hip hop",Hip Hop,No Guidance (feat. Drake),04:20,44652863,2019,Collaboration
7FGdjbZ32vMybPuP0IuE7d,Back in Blood (feat. Lil Durk),"Pooh Shiesty,Lil Durk","memphis rap, drill",Hip Hop,Shiesty Season,03:04,63992944,2021,Collaboration
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),"Eminem,Juice WRLD","rap, hip hop, melodic rap, emo rap",Hip Hop,Music To Be Murdered By,03:30,782696280,2020,Collaboration
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),"Eminem,Juice WRLD","rap, hip hop, melodic rap, emo rap",Hip Hop,Music To Be Murdered By,03:30,782696280,2021,Collaboration
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),"Eminem,Juice WRLD","rap, hip hop, melodic rap, emo rap",Hip Hop,Music To Be Murdered By,03:30,782696280,2022,Collaboration
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),"Eminem,Juice WRLD","rap, hip hop, melodic rap, emo rap",Hip Hop,Music To Be Murdered By,03:30,782696280,2023,Collaboration
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),"Eminem,Juice WRLD","rap, hip hop, melodic rap, emo rap",Hip Hop,Music To Be Murdered By,03:30,782696280,2024,Collaboration
7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,FIFTY FIFTY,k-pop,Pop,The Beginning: Cupid,02:54,1137160314,2023,Solo
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),"Martin Garrix,Macklemore,Fall Out Boy","edm, electronica, progressive house, emo, pop punk, emo pop",Electronic,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),02:43,133075503,2019,Collaboration
7FfpP3YZ6fOWMdxkIAtud9,Krippy Kush,"Farruko,Bad Bunny,Rvssian","reggaeton, trap latino, latin, urbano latino",Latin,TrapXficante,03:50,42674333,2017,Collaboration
7FjZU7XFs7P9jHI9Z0yRhK,So Close,"NOTD,Felix Jaehn,Captain Cuts,Georgia Ku","tropical house, ",Electronic,So Close (feat. Georgia Ku),03:10,28905636,2019,Collaboration
7FlQk2gJ6TBrHHiidvdR2O,MAMIII,"Becky G,KAROL G","reggaeton, latin, urbano latino",Latin,ESQUEMAS,03:46,269409656,2022,Collaboration
7Fzl7QaTu47WyP9R5S5mh5,Lies Lies Lies,Morgan Wallen,country,Country,Lies Lies Lies,03:18,83446910,2024,Solo
7G7mSV4BebkoHWwKTDvXu9,Winter Ahead (with PARK HYO SHIN),"V,Park Hyo Shin","k-pop, k-ballad",Pop,Winter Ahead (with PARK HYO SHIN),03:54,86633099,2024,Collaboration
7GARzfC1mwhDuk4t9WOACq,MORE,j-hope,"k-pop, k-rap",Pop,Jack In The Box,03:00,26207435,2022,Solo
7GARzfC1mwhDuk4t9WOACq,MORE,j-hope,"k-pop, k-rap",Pop,Jack In The Box,03:00,26207435,2023,Solo
7GLWWrk1YlkPYqJK3ynIA0,Lance Individual,Jorge & Mateus,"sertanejo, sertanejo universitário, arrocha, agronejo",Country,Lance Individual,02:44,19192658,2020,Solo
7GLWWrk1YlkPYqJK3ynIA0,Lance Individual,Jorge & Mateus,"sertanejo, sertanejo universitário, arrocha, agronejo",Country,Lance Individual,02:44,19192658,2021,Solo
7GUhiAHLoVy1V8ucQuZ3CB,Popular (with Playboi Carti & Madonna),"The Weeknd,Playboi Carti,Madonna","rage rap, ",Hip Hop,The Highlights (Deluxe),03:35,139280358,2024,Collaboration
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,melodic rap,Hip Hop,Luv Is Rage 2,03:02,718143473,2017,Solo
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,melodic rap,Hip Hop,Luv Is Rage 2,03:02,718143473,2018,Solo
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,melodic rap,Hip Hop,Luv Is Rage 2,03:02,718143473,2019,Solo
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,melodic rap,Hip Hop,Luv Is Rage 2,03:02,718143473,2020,Solo
7GeTsDIc5ykNB6lORO6Cee,Circo Loco,"Drake,21 Savage","rap, hip hop, ",Hip Hop,Her Loss,03:56,52721365,2022,Collaboration
7GqWnsKhMtEW0nzki5o0d8,Killer Queen - Remastered 2011,Queen,"classic rock, rock, glam rock",Rock,Sheer Heart Attack (Deluxe Remastered Version),02:59,36023830,2018,Solo
7GqWnsKhMtEW0nzki5o0d8,Killer Queen - Remastered 2011,Queen,"classic rock, rock, glam rock",Rock,Sheer Heart Attack (Deluxe Remastered Version),02:59,36023830,2019,Solo
7H0ya83CMmgFcOhw0UB6ow,Space Song,Beach House,dream pop,Pop,Depression Cherry,05:20,218363260,2022,Solo
7H0ya83CMmgFcOhw0UB6ow,Space Song,Beach House,dream pop,Pop,Depression Cherry,05:20,218363260,2023,Solo
7HMmFQsKsljwTw8bS7lu19,Rare,Selena Gomez,pop,Pop,Rare,03:40,107085286,2020,Solo
7HwvPmK74MBRDhCIyMXReP,blun7 a swishland,thasup,italian trap,Hip Hop,23 6451,02:47,14181352,2019,Solo
7Hz6LLOVxrojLPIHJJ1S0E,Have Yourself A Merry Little Christmas,Sam Smith,soft pop,Pop,Have Yourself A Merry Little Christmas,02:50,19179195,2017,Solo
7I3RalBqE7ZE0RSxgGlGlm,Habits,"Eminem,White Gold","rap, hip hop, ",Hip Hop,The Death of Slim Shady (Coup De Grâce),04:58,20326479,2024,Collaboration
7I8L3vYCLThw2FDrE6LuzE,Además de Mí - Remix,"Rusherking,KHEA,Duki,Maria Becerra,LIT killah,Tiago PZK","argentine trap, cuarteto, trap, trap latino, urbano latino",Hip Hop,Además de Mí (Remix),05:30,31696289,2021,Collaboration
7IBSffWIu7P2MC7kMwy2FM,Hopeless Romantic (feat. Swae Lee),"Wiz Khalifa,Swae Lee","rap, ",Hip Hop,Rolling Papers 2,03:46,49697697,2018,Collaboration
7IFsTX5H1sWcEl8joV0IdD,THE BOX MEDLEY FUNK 2,"THE BOX,Mc Brinquedo,MC Cebezinho,MC Tuto,Mc Laranjinha,DJ Oreia","brazilian trap, trap funk, funk, trap, funk consciente, brazilian funk, funk de bh, brega funk",Hip Hop,THE BOX MEDLEY FUNK 2,04:26,15908651,2024,Collaboration
7IG7laqVpcvIIULrwWP5SA,Vida Louca,"Mc Poze do Rodo,Neo Beats,Mainstreet","brazilian trap, trap funk, trap, brazilian hip hop, funk, brazilian funk, funk consciente",Hip Hop,Vida Louca,02:35,13095413,2021,Collaboration
7ILEWkpfdK6AjH2D7jppWk,Don't Check On Me (feat. Justin Bieber & Ink),"Chris Brown,Justin Bieber,Ink","r&b, ",R&B,Indigo,03:24,49189086,2019,Collaboration
7IMwEtpAiJanqF6vQteZN2,Turks (with Gunna & ft. Travis Scott),"NAV,Gunna,Travis Scott","melodic rap, rap",Hip Hop,Good Intentions,02:41,31140972,2020,Collaboration
7IaeavdRzXYQWfu2Wt5GlU,Currents,Drake,"rap, hip hop",Hip Hop,"Honestly, Nevermind",02:37,13205946,2022,Solo
7IkZpSOJKGXCGhqAvHs7FG,Nautilus,Shindy,german hip hop,Hip Hop,Nautilus,03:03,12682374,2019,Solo
7Il2yWQmsqKgSkLQvHTPUI,Tequila,Dan + Shay,country,Country,Tequila,03:15,11817779,2018,Solo
7Ivelh8N9J25Yj9KKxYj6w,Santa Claus Is Coming to Town,Michael Bublé,christmas,Jazz,Christmas (Deluxe Special Edition),02:51,28429443,2023,Solo
7Ivelh8N9J25Yj9KKxYj6w,Santa Claus Is Coming to Town,Michael Bublé,christmas,Jazz,Christmas (Deluxe Special Edition),02:51,28429443,2024,Solo
7J2gyNghNTzl4EsLhXp01Q,infinity (888) - feat. Joey Bada$$,"XXXTENTACION,Joey Bada$$","emo rap, hip hop, rap",Hip Hop,?,02:56,17446707,2018,Collaboration
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,pop,Pop,Illuminate (Deluxe),03:19,122230092,2019,Solo
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,pop,Pop,Illuminate (Deluxe),03:19,122230092,2022,Solo
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,pop,Pop,Illuminate (Deluxe),03:19,122230092,2024,Solo
7JNh1cfm0eXjqFVOzKLyau,Mayores,"Becky G,Bad Bunny","reggaeton, latin, trap latino, urbano latino",Latin,Mayores,03:22,280738675,2017,Collaboration
7JNh1cfm0eXjqFVOzKLyau,Mayores,"Becky G,Bad Bunny","reggaeton, latin, trap latino, urbano latino",Latin,Mayores,03:22,280738675,2018,Collaboration
7K3BhSpAxZBznislvUMVtn,Last Night,Morgan Wallen,country,Country,One Thing At A Time,02:43,1528072078,2023,Solo
7K3BhSpAxZBznislvUMVtn,Last Night,Morgan Wallen,country,Country,One Thing At A Time,02:43,1528072078,2024,Solo
7KOlJ92bu51cltsD9KU5I7,T-Shirt,Migos,trap,Hip Hop,Culture,04:02,182037526,2017,Solo
7KPGeiXWDsGEvFK62wzU8E,Benzema,Capital Bra,german hip hop,Hip Hop,Benzema,02:39,17443535,2018,Solo
7KPGeiXWDsGEvFK62wzU8E,Benzema,Capital Bra,german hip hop,Hip Hop,Benzema,02:39,17443535,2019,Solo
7KSSdFCBHCfq4KPzz78ghk,Heatin Up (feat. Gunna),"Lil Baby,Gunna",melodic rap,Hip Hop,My Turn,02:57,15874059,2020,Collaboration
7KWKWJnbGJ3Soag6Oopion,CACHORRINHAS,Luísa Sonza,"brazilian pop, funk pop, funk",Pop,CACHORRINHAS,02:14,18103938,2022,Solo
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,"hip hop, west coast hip hop",Hip Hop,DAMN.,02:57,1031887116,2017,Solo
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,"hip hop, west coast hip hop",Hip Hop,DAMN.,02:57,1031887116,2018,Solo
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,"hip hop, west coast hip hop",Hip Hop,DAMN.,02:57,1031887116,2019,Solo
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,"hip hop, west coast hip hop",Hip Hop,DAMN.,02:57,1031887116,2022,Solo
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,"hip hop, west coast hip hop",Hip Hop,DAMN.,02:57,1031887116,2024,Solo
7KZ5MMVgBVox9ycroB2UrI,CAROUSEL,Travis Scott,rap,Hip Hop,ASTROWORLD,03:00,33770565,2018,Solo
7KbF6AdprOXEEHlsq11Z6d,11 PM,Maluma,"reggaeton, latin, urbano latino",Latin,11:11,02:55,299779234,2019,Solo
7KbF6AdprOXEEHlsq11Z6d,11 PM,Maluma,"reggaeton, latin, urbano latino",Latin,11:11,02:55,299779234,2020,Solo
7Kba4OaxQFQ1zlknQUpNqN,Faz Amor Comigo Só Hoje - Ao Vivo,"Israel & Rodolffo,Wesley Safadão","sertanejo, sertanejo universitário, piseiro, agronejo, arrocha, forró",Country,Faz Amor Comigo Só Hoje (Ao Vivo),02:28,18594528,2021,Collaboration
7KcGEssn7BnJdTgildK5y0,No Frauds,"Nicki Minaj,Drake,Lil Wayne","rap, hip hop",Hip Hop,No Frauds,04:32,17761420,2017,Collaboration
7KhHA3mzt7A3LFlOJEAKpI,On My Way,"Alan Walker,Sabrina Carpenter,Farruko","reggaeton, trap latino, latin",Latin,Live Fast (Japan Exclusive),03:13,11990578,2019,Collaboration
7Kq16WtEJzdRSNQgdXsn7Y,Love$ick (feat. A$AP Rocky),"Mura Masa,A$AP Rocky",rap,Hip Hop,Mura Masa,03:12,24372029,2017,Collaboration
7LEydI5NfjY6mZfKwYIptZ,Down,"Fifth Harmony,Gucci Mane","pop, southern hip hop, rap, trap",Pop,Down,02:44,78803541,2017,Collaboration
7LR85XLWw2yXqKBSI5brbG,Run This Town,"JAY-Z,Rihanna,Kanye West","hip hop, east coast hip hop, rap",Hip Hop,The Blueprint 3,04:27,13695788,2023,Collaboration
7LSpFCvRZZot2AlmkUzy9k,SIRENS,Travis Scott,rap,Hip Hop,UTOPIA,03:24,56930240,2023,Solo
7Lkxvfl2rkNYWS4kBDCQtN,Las Morras,"Peso Pluma,Blessd","corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda, reggaeton, urbano latino",Latin,Las Morras,02:35,180801010,2023,Collaboration
7LzouaWGFCy4tkXDOOnEyM,Liar,Camila Cabello,pop,Pop,Liar,03:27,166831567,2019,Solo
7MC4XR9M9amdmKQr2iDF7i,Iko Iko (My Bestie),"Justin Wellington,Small Jam","reggae, roots reggae",R&B,Iko Iko (My Bestie),03:02,91802654,2021,Collaboration
7MHN1aCFtLXjownGhvEQlF,Una Lady Como Tú,Manuel Turizo,"reggaeton, latin, colombian pop",Pop,Una Lady Como Tú,03:33,244463592,2017,Solo
7MHN1aCFtLXjownGhvEQlF,Una Lady Como Tú,Manuel Turizo,"reggaeton, latin, colombian pop",Pop,Una Lady Como Tú,03:33,244463592,2018,Solo
7MRU4vOkywuhZ9kbFiPuiu,Si Supieras,"Daddy Yankee,Wisin & Yandel","reggaeton, latin, urbano latino",Latin,Si Supieras,04:01,74742943,2019,Collaboration
7MSYSOobsombc1mbDWFxtD,This Christmas,Donny Hathaway,soul,R&B,Donny Hathaway,03:51,74931459,2018,Solo
7MSYSOobsombc1mbDWFxtD,This Christmas,Donny Hathaway,soul,R&B,Donny Hathaway,03:51,74931459,2019,Solo
7MSYSOobsombc1mbDWFxtD,This Christmas,Donny Hathaway,soul,R&B,Donny Hathaway,03:51,74931459,2020,Solo
7MSYSOobsombc1mbDWFxtD,This Christmas,Donny Hathaway,soul,R&B,Donny Hathaway,03:51,74931459,2021,Solo
7MSYSOobsombc1mbDWFxtD,This Christmas,Donny Hathaway,soul,R&B,Donny Hathaway,03:51,74931459,2022,Solo
7MSYSOobsombc1mbDWFxtD,This Christmas,Donny Hathaway,soul,R&B,Donny Hathaway,03:51,74931459,2023,Solo
7MSYSOobsombc1mbDWFxtD,This Christmas,Donny Hathaway,soul,R&B,Donny Hathaway,03:51,74931459,2024,Solo
7MVIfkyzuUmQ716j8U7yGR,Rara Vez,"Milo j,Taiu",argentine trap,Hip Hop,Rara Vez,02:08,574994194,2023,Collaboration
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd,Daft Punk","french house, electronic, electro",Hip Hop,Starboy,03:50,2718952624,2018,Collaboration
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd,Daft Punk","french house, electronic, electro",Hip Hop,Starboy,03:50,2718952624,2019,Collaboration
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd,Daft Punk","french house, electronic, electro",Hip Hop,Starboy,03:50,2718952624,2020,Collaboration
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd,Daft Punk","french house, electronic, electro",Hip Hop,Starboy,03:50,2718952624,2021,Collaboration
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd,Daft Punk","french house, electronic, electro",Hip Hop,Starboy,03:50,2718952624,2022,Collaboration
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd,Daft Punk","french house, electronic, electro",Hip Hop,Starboy,03:50,2718952624,2023,Collaboration
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd,Daft Punk","french house, electronic, electro",Hip Hop,Starboy,03:50,2718952624,2024,Collaboration
7MkylDYvKTSuWgrsBhHlsG,"Duki: Bzrp Music Sessions, Vol. 50","Bizarrap,Duki","argentine trap, trap latino, urbano latino, trap",Hip Hop,"Duki: Bzrp Music Sessions, Vol. 50",03:41,44829794,2022,Collaboration
7a5fliY9SsZENrQWQBZron,Texts Go Green,Drake,"rap, hip hop",Hip Hop,"Honestly, Nevermind",05:08,18372413,2022,Solo
7a8GawTVgHZvBLQOh46he7,I Wanna Be Yours,Arctic Monkeys,"indie, garage rock",Rock,AM,03:03,116498295,2022,Solo
7aF09WaavZAmAWuUeYxlYD,Rich Love (with Seeb),"OneRepublic,Seeb","soft pop, ",Pop,Rich Love,03:21,111274704,2017,Collaboration
7aQ1tSYr518KwnE4SVSQbT,Whatever She Wants [BONUS],Bryson Tiller,r&b,R&B,Bryson Tiller,02:41,16835248,2024,Solo
7aRCf5cLOFN1U7kvtChY1G,Search & Rescue,Drake,"rap, hip hop",Hip Hop,Search & Rescue,04:32,281795066,2023,Solo
7aZusA4cWXz3Wv9e9uhavz,Quer Voar,Matuê,"brazilian trap, trap, brazilian hip hop, trap funk",Hip Hop,Quer Voar,03:07,50984557,2021,Solo
7afaZ37wJJL6880z1NRgJS,Fim de Semana no Rio,Teto,"brazilian trap, trap, trap funk, brazilian hip hop",Hip Hop,Fim de Semana no Rio,02:45,14415920,2022,Solo
7amMgNDcObIDkIXv4xcvc2,Barking,Ramz,"afroswing, grime",Traditional music,Barking,03:22,69139364,2018,Solo
7anSoGdgtmJTAPZBzcPhO6,Cuaderno,"Dalex,Nicky Jam,Justin Quiles,Sech,Lenny Tavárez,Feid,Rafa Pabön","reggaeton, latin, urbano latino, trap latino, argentine trap",Hip Hop,Climaxxx,04:46,133360949,2019,Collaboration
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),"Drake,J. Cole","rap, hip hop",Hip Hop,For All The Dogs,04:07,379769614,2023,Collaboration
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),"Drake,J. Cole","rap, hip hop",Hip Hop,For All The Dogs,04:07,379769614,2024,Collaboration
7b6sWLSnbZhSIeqNGrJ4py,These Walls,Dua Lipa,pop,Pop,Radical Optimism,03:37,14530352,2024,Solo
7b8YOVV5quZcSKEijDgyWB,DDU-DU DDU-DU,BLACKPINK,k-pop,Pop,SQUARE UP,03:29,18267012,2018,Solo
7bCfHiRcfUjG0YVVNUL7Ve,E-GIRLS ARE RUINING MY LIFE!,"CORPSE,Savage Ga$p",dark trap,Hip Hop,E-GIRLS ARE RUINING MY LIFE!,01:45,25313794,2020,Collaboration
7bCfHiRcfUjG0YVVNUL7Ve,E-GIRLS ARE RUINING MY LIFE!,"CORPSE,Savage Ga$p",dark trap,Hip Hop,E-GIRLS ARE RUINING MY LIFE!,01:45,25313794,2021,Collaboration
7bJ4mu7MHa3rHiNyKjOoSl,Ice Melts,"Drake,Young Thug","rap, hip hop, melodic rap, trap",Hip Hop,More Life,04:10,20721022,2017,Collaboration
7bJwvubZZaoGE1AGEfu8Fi,One Last Time,Ariana Grande,pop,Pop,My Everything,03:17,42067003,2017,Solo
7bPp2NmpmyhLJ7zWazAXMu,TULUM,"Peso Pluma,Grupo Frontera","corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda, cumbia norteña, norteño, grupera, tejano",Latin,GÉNESIS,03:29,488931238,2023,Collaboration
7boPPE857KEqCIHNwFkDop,Audio,"Sia,Diplo,Labrinth,LSD","moombahton, ",Electronic,Audio,03:23,71380487,2018,Collaboration
7bp3zmEvpHLa0h32nhDUkB,L’enfer,Stromae,french pop,Pop,L’enfer,03:09,10604698,2022,Solo
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid,ATL Jacob","reggaeton, urbano latino, ",Latin,FERXXOCALIPSIS,03:16,1117679524,2023,Collaboration
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid,ATL Jacob","reggaeton, urbano latino, ",Latin,FERXXOCALIPSIS,03:16,1117679524,2024,Collaboration
7cQ0LAxT5HHCLGbxcjaxac,"Arcángel: Bzrp Music Sessions, Vol. 54","Bizarrap,Arcángel","argentine trap, trap latino, urbano latino, reggaeton",Hip Hop,"Arcángel: Bzrp Music Sessions, Vol. 54",03:43,103053532,2023,Collaboration
7cQMJ0wDqVS5iM0JIvP6Ay,The Last Of The Real Ones,Fall Out Boy,"emo, pop punk, emo pop",Rock,The Last Of The Real Ones,03:50,14344352,2017,Solo
7ccTcabbJlCJiIqtrSSwBk,Premonition - Intro,Eminem,"rap, hip hop",Hip Hop,Music To Be Murdered By,02:53,11305998,2020,Solo
7cfvP13Bqb1EyCZQiYsLum,Can’t Take A Joke,Drake,"rap, hip hop",Hip Hop,Scorpion,02:43,37822468,2018,Solo
7chTH3GBjjAyagf0SPCZDL,SI SABE FERXXO,"Blessd,Feid","reggaeton, urbano latino",Latin,SI SABE,02:32,12789216,2024,Collaboration
7d6XJZjnm7iWcKwYL9z5kC,Noticed,Lil Mosey,melodic rap,Hip Hop,Noticed,02:45,54631906,2018,Solo
7d8GetOsjbxYnlo6Y9e5Kw,Mr. Brightside,The Killers,alternative rock,Rock,Hot Fuss,03:42,14223064,2019,Solo
7d8GetOsjbxYnlo6Y9e5Kw,Mr. Brightside,The Killers,alternative rock,Rock,Hot Fuss,03:42,14223064,2020,Solo
7dNwJbsT0sg1le5kVugGJb,Bubalu,"Becky G,Prince Royce,DJ Luian,Mambo Kingz,Anuel AA","reggaeton, latin, bachata, bachata pop, trap latino, urbano latino",Latin,Bubalu,03:48,150617358,2018,Collaboration
7dNwJbsT0sg1le5kVugGJb,Bubalu,"Becky G,Prince Royce,DJ Luian,Mambo Kingz,Anuel AA","reggaeton, latin, bachata, bachata pop, trap latino, urbano latino",Latin,Bubalu,03:48,150617358,2019,Collaboration
7dR09k1an5JEq7ch0Y5hvV,Dijeron Que No La Iba Lograr,"Chino Pacas,Fuerza Regida","corridos tumbados, corrido, corridos bélicos, música mexicana, electro corridos, banda, sierreño, sad sierreño",Latin,Dijeron Que No La Iba Lograr,01:53,85756082,2023,Collaboration
7dSZ6zGTQx66c2GF91xCrb,PROVENZA,KAROL G,"reggaeton, latin, urbano latino",Latin,PROVENZA,03:30,760572775,2022,Solo
7dSZ6zGTQx66c2GF91xCrb,PROVENZA,KAROL G,"reggaeton, latin, urbano latino",Latin,PROVENZA,03:30,760572775,2023,Solo
7e1VoRlNumuEkXlITMHKLE,Me Gusta (with Cardi B & Myke Towers),"Anitta,Myke Towers,Cardi B","brazilian pop, funk pop, funk carioca, funk, pagode baiano, reggaeton, trap latino, urbano latino, ",Pop,Me Gusta (with Cardi B & Myke Towers),03:00,52989064,2020,Collaboration
7eBqSVxrzQZtK2mmgRG6lC,Murder on My Mind,YNW Melly,melodic rap,Hip Hop,I AM YOU,04:28,258542621,2019,Solo
7eBqSVxrzQZtK2mmgRG6lC,Murder on My Mind,YNW Melly,melodic rap,Hip Hop,I AM YOU,04:28,258542621,2023,Solo
7eGuPhpdS8sBjPJNuAShUX,What Is This Feeling?,"Ariana Grande,Cynthia Erivo","pop, musicals",Classical,Wicked: The Soundtrack,03:48,32720991,2024,Collaboration
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),"Powfu,beabadoobee",bedroom pop,Pop,death bed (coffee for your head),02:53,996600650,2020,Collaboration
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),"Powfu,beabadoobee",bedroom pop,Pop,death bed (coffee for your head),02:53,996600650,2021,Collaboration
7eOkHIcaoUhngxxypM5Ajr,Look At Her Now,Selena Gomez,pop,Pop,Rare,02:42,20669522,2020,Solo
7eOuUmpnHBlg5zsm8Cs7c3,Summertime's Close,Zach Bryan,"country, red dirt",Country,Zach Bryan,03:06,11868990,2023,Solo
7eTv2OTr3aY5iKtFdBusoA,BESTIES,KAROL G,"reggaeton, latin, urbano latino",Latin,MAÑANA SERÁ BONITO,02:42,11945610,2023,Solo
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),"Calvin Harris,Dua Lipa","edm, pop",Electronic,One Kiss (with Dua Lipa),03:34,1304956876,2018,Collaboration
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),"Calvin Harris,Dua Lipa","edm, pop",Electronic,One Kiss (with Dua Lipa),03:34,1304956876,2019,Collaboration
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),"Calvin Harris,Dua Lipa","edm, pop",Electronic,One Kiss (with Dua Lipa),03:34,1304956876,2020,Collaboration
